datetime;Rs;u2;Tmax;Tmin;RH;pr;ETo
2004-06-14;10.2;1.5;15.6;3.1;73.2;0.0;1.3
2004-06-15;12.2;1.4;19.2;5.1;70.8;0.0;1.6
2004-06-16;8.3;1.6;22.6;9.2;76.7;0.0;1.6
2004-06-17;7.4;1.9;19.9;12.2;82.1;0.0;1.4
2004-06-18;9.1;1.6;18.1;7.7;83.6;0.1;1.3
2004-06-19;11.5;1.8;25.1;10.5;77.4;0.0;1.9
2004-06-20;11.3;2.2;26.2;12.0;73.1;0.1;2.3
2004-06-21;4.7;2.3;18.8;11.9;85.2;1.5;1.2
2004-06-22;8.9;1.7;18.3;9.6;86.6;6.6;1.2
2004-06-23;3.2;1.4;16.3;12.6;94.9;9.4;0.7
2004-06-24;4.2;1.7;14.8;12.7;95.2;24.0;0.7
2004-06-25;4.0;1.3;15.8;13.0;93.4;0.3;0.8
2004-06-26;4.2;1.6;19.7;15.5;93.4;22.8;0.9
2004-06-27;4.4;0.8;17.6;13.7;89.6;2.2;0.8
2004-06-28;5.9;0.9;16.3;10.9;91.9;0.9;0.9
2004-06-29;9.3;1.4;23.5;13.9;81.6;0.0;1.6
2004-06-30;6.6;1.4;21.4;18.8;85.2;8.2;1.3
2004-07-01;8.3;1.1;24.8;17.8;92.1;1.4;1.3
2004-07-02;9.1;2.5;26.2;16.0;83.6;3.0;1.9
2004-07-03;10.8;2.8;20.9;9.6;73.0;24.5;2.1
2004-07-04;11.8;2.3;15.0;4.8;68.1;0.0;1.7
2004-07-05;12.6;1.0;19.2;8.2;66.8;0.0;1.5
2004-07-06;12.6;1.7;20.2;9.1;68.1;0.0;1.9
2004-07-07;6.9;1.4;19.3;11.4;72.8;0.0;1.5
2004-07-08;12.2;1.4;12.9;3.4;69.8;1.2;1.3
2004-07-09;11.7;1.4;13.2;0.3;67.2;0.0;1.4
2004-07-10;12.9;1.7;10.7;2.3;64.4;0.0;1.4
2004-07-11;13.1;1.1;11.2;-0.2;69.6;0.0;1.2
2004-07-12;11.2;1.6;14.9;0.6;72.8;0.0;1.4
2004-07-13;4.2;1.4;14.7;9.3;89.4;2.7;0.9
2004-07-14;5.2;1.3;20.0;13.2;92.9;0.6;1.0
2004-07-15;7.4;3.3;15.3;6.5;82.0;8.4;1.4
2004-07-16;13.0;3.4;12.1;2.6;77.8;0.0;1.5
2004-07-17;13.5;2.4;9.0;0.2;78.6;0.1;1.2
2004-07-18;12.4;2.6;12.4;-0.3;74.2;0.0;1.5
2004-07-19;5.6;2.3;14.4;5.9;84.0;0.0;1.1
2004-07-20;13.0;2.2;18.7;8.9;76.6;0.6;1.9
2004-07-21;13.2;2.2;19.1;7.8;77.4;0.0;1.9
2004-07-22;8.1;2.1;17.7;9.2;76.2;0.0;1.6
2004-07-23;13.0;2.4;19.8;7.0;65.9;0.0;2.3
2004-07-24;13.1;2.0;21.1;9.5;71.6;0.1;2.2
2004-07-25;13.8;1.9;21.5;8.4;68.2;0.0;2.3
2004-07-26;14.2;1.7;22.7;9.1;70.2;0.0;2.3
2004-07-27;13.0;1.9;22.0;8.4;74.2;0.0;2.1
2004-07-28;8.9;2.3;22.9;9.1;73.8;0.0;2.1
2004-07-29;4.0;1.6;16.6;7.2;88.3;17.4;1.0
2004-07-30;11.9;1.7;12.4;4.5;83.0;9.2;1.3
2004-07-31;7.3;1.7;14.2;6.5;90.9;0.1;1.0
2004-08-01;11.1;1.2;17.5;10.8;85.8;0.0;1.5
2004-08-02;13.2;1.5;20.1;8.4;83.3;0.1;1.8
2004-08-03;9.3;2.2;25.9;11.0;74.9;0.1;2.4
2004-08-04;9.0;2.8;28.6;16.5;67.5;0.0;3.1
2004-08-05;9.6;3.4;24.6;14.0;73.2;0.0;2.7
2004-08-06;4.6;2.4;14.0;8.3;87.8;5.6;1.0
2004-08-07;10.6;1.8;11.4;2.4;77.6;7.3;1.4
2004-08-08;15.3;1.6;11.8;0.6;75.0;0.0;1.6
2004-08-09;16.3;1.4;17.0;2.4;74.1;0.1;1.9
2004-08-10;14.7;1.1;19.0;6.4;76.8;0.0;1.9
2004-08-11;10.2;1.7;18.2;8.0;79.4;0.1;1.7
2004-08-12;15.3;1.7;23.3;9.8;78.8;0.0;2.4
2004-08-13;15.8;1.8;24.3;10.0;73.7;0.0;2.7
2004-08-14;16.6;2.8;25.0;10.5;62.5;0.1;3.5
2004-08-15;11.4;3.2;24.5;14.9;56.3;0.0;3.7
2004-08-16;7.1;2.9;24.1;16.4;64.2;1.2;2.9
2004-08-17;6.7;2.0;20.8;14.7;85.7;5.1;1.5
2004-08-18;4.6;1.0;16.5;12.4;93.6;7.6;0.9
2004-08-19;4.6;1.0;14.3;11.8;95.1;1.0;0.9
2004-08-20;5.1;1.8;13.8;10.8;93.1;0.5;0.9
2004-08-21;14.7;2.3;11.7;5.7;78.6;0.1;1.8
2004-08-22;9.6;1.2;11.6;2.2;79.9;0.1;1.3
2004-08-23;17.7;1.2;15.6;3.3;72.4;0.0;2.1
2004-08-24;18.0;1.4;20.2;5.2;60.8;1.2;2.7
2004-08-25;11.3;1.1;20.2;10.0;66.4;0.0;2.1
2004-08-26;14.4;1.7;17.6;6.3;71.5;0.0;2.2
2004-08-27;17.2;1.2;21.3;7.6;66.6;0.0;2.6
2004-08-28;17.9;1.1;23.1;9.1;66.1;0.0;2.8
2004-08-29;18.9;1.8;24.9;11.2;61.6;0.0;3.5
2004-08-30;18.8;1.6;25.7;14.2;65.2;0.0;3.4
2004-08-31;19.1;1.0;27.9;13.6;66.8;0.0;3.3
2004-09-01;17.8;1.6;29.2;11.8;65.4;0.0;3.6
2004-09-02;7.1;1.9;21.4;15.9;85.2;1.6;1.7
2004-09-03;6.9;2.1;18.9;13.7;88.9;9.8;1.4
2004-09-04;17.5;2.6;27.3;14.0;78.9;0.2;3.4
2004-09-05;15.6;3.1;30.7;19.2;55.9;0.0;4.9
2004-09-06;18.0;3.2;33.0;20.3;51.3;0.0;5.8
2004-09-07;11.2;2.9;30.4;21.8;58.7;0.0;4.3
2004-09-08;7.0;2.0;19.5;11.1;92.7;12.7;1.4
2004-09-09;5.4;3.3;11.8;9.6;95.8;61.6;0.8
2004-09-10;5.5;3.2;11.6;9.7;93.2;9.6;0.9
2004-09-11;15.6;3.4;14.8;5.3;70.4;14.0;2.6
2004-09-12;17.2;3.0;15.7;2.2;77.2;0.0;2.4
2004-09-13;6.1;2.5;13.6;8.7;90.1;0.0;1.2
2004-09-14;16.9;1.2;19.6;9.5;80.7;0.7;2.5
2004-09-15;19.6;1.7;21.3;10.5;73.7;0.0;3.1
2004-09-16;22.5;1.2;18.6;4.5;66.4;0.0;3.0
2004-09-17;22.9;1.1;21.6;7.3;63.3;0.0;3.4
2004-09-18;20.8;1.9;27.8;11.5;68.4;0.0;4.1
2004-09-19;10.1;2.3;29.5;17.1;73.4;0.0;3.1
2004-09-20;5.8;3.9;19.0;10.8;92.1;3.0;1.4
2004-09-21;7.2;2.3;19.4;12.6;91.7;19.7;1.5
2004-09-22;16.4;2.2;20.0;12.5;81.7;0.4;2.7
2004-09-23;23.8;1.7;21.2;9.2;66.1;0.1;3.7
2004-09-24;23.1;1.3;23.7;9.0;65.8;0.0;3.7
2004-09-25;23.5;1.5;25.7;11.0;65.5;0.0;4.1
2004-09-26;20.1;1.6;26.8;11.1;68.7;0.0;3.9
2004-09-27;7.3;2.1;22.1;15.0;85.9;0.3;1.8
2004-09-28;11.6;1.3;23.7;16.6;82.8;2.0;2.4
2004-09-29;22.9;2.0;19.2;9.5;62.8;0.0;3.7
2004-09-30;16.6;1.9;15.8;4.9;66.7;0.0;2.7
2004-10-01;24.1;1.1;24.8;8.1;62.3;0.0;3.9
2004-10-02;24.6;1.6;27.5;14.4;56.5;0.0;4.8
2004-10-03;21.8;2.1;20.9;7.8;73.9;0.0;3.5
2004-10-04;23.7;2.0;21.0;8.0;72.1;0.0;3.7
2004-10-05;22.8;2.2;20.5;8.5;68.1;0.0;3.7
2004-10-06;25.5;2.4;20.6;5.8;64.9;0.0;4.0
2004-10-07;25.8;2.5;24.1;6.8;62.8;0.0;4.6
2004-10-08;22.1;2.2;26.2;10.1;65.7;0.0;4.4
2004-10-09;23.4;2.5;25.1;12.7;68.3;0.0;4.5
2004-10-10;22.8;1.4;24.4;12.8;72.0;0.0;4.0
2004-10-11;26.2;1.7;25.2;11.1;65.1;0.0;4.6
2004-10-12;7.0;2.1;18.2;13.1;88.7;3.2;1.5
2004-10-13;17.8;1.7;20.1;14.3;75.6;20.0;3.1
2004-10-14;27.0;1.3;23.1;6.8;66.2;0.0;4.2
2004-10-15;24.8;1.7;28.5;11.7;74.4;0.0;4.7
2004-10-16;9.7;1.7;23.4;16.2;87.6;32.2;2.1
2004-10-17;26.2;1.3;25.0;12.5;67.8;26.3;4.5
2004-10-18;17.8;1.5;23.6;12.3;72.6;0.0;3.4
2004-10-19;27.2;1.6;21.0;9.8;67.3;0.0;4.2
2004-10-20;28.0;1.6;21.4;7.3;65.1;0.0;4.3
2004-10-21;27.8;1.7;25.0;8.3;69.5;0.0;4.7
2004-10-22;26.7;1.6;28.7;12.6;67.8;0.0;5.1
2004-10-23;10.5;1.9;21.8;13.5;85.2;1.2;2.2
2004-10-24;25.6;1.7;20.3;11.1;71.6;12.3;4.0
2004-10-25;27.3;1.4;22.1;9.4;60.1;0.0;4.5
2004-10-26;21.8;1.8;24.4;11.7;65.1;0.5;4.2
2004-10-27;29.0;2.1;19.5;5.4;62.8;1.9;4.4
2004-10-28;28.1;1.4;25.1;7.4;54.3;0.0;4.9
2004-10-29;27.8;1.9;30.4;11.7;56.8;0.0;5.9
2004-10-30;8.4;1.5;24.6;17.1;84.7;2.7;2.1
2004-10-31;25.2;2.3;25.3;15.0;76.1;16.9;4.6
2004-11-01;29.2;1.4;26.8;13.3;69.1;0.0;5.2
2004-11-02;27.3;1.7;30.2;15.6;67.9;0.0;5.5
2004-11-03;7.4;2.4;24.5;17.6;88.6;37.8;1.9
2004-11-04;8.9;1.7;22.6;16.9;90.2;36.1;1.9
2004-11-05;8.8;1.9;18.8;11.3;86.9;16.1;1.8
2004-11-06;28.9;1.7;19.8;5.1;69.2;13.0;4.2
2004-11-07;30.3;1.9;22.1;8.7;66.0;1.1;4.8
2004-11-08;22.0;2.0;26.0;10.6;76.2;0.0;4.2
2004-11-09;7.0;1.8;21.0;16.5;93.2;28.6;1.5
2004-11-10;11.9;1.3;24.2;15.7;90.9;18.3;2.4
2004-11-11;15.4;2.1;21.1;13.0;90.2;0.0;2.6
2004-11-12;20.9;2.2;21.3;12.0;81.2;0.7;3.5
2004-11-13;26.3;1.7;22.5;11.2;75.3;0.0;4.3
2004-11-14;23.8;1.8;25.2;11.0;78.3;0.0;4.3
2004-11-15;26.5;1.7;28.2;15.3;76.8;2.9;5.0
2004-11-16;16.0;1.7;24.4;16.8;83.2;1.4;3.2
2004-11-17;30.4;1.8;24.5;12.3;63.8;0.0;5.3
2004-11-18;28.2;1.4;23.8;10.8;68.7;0.0;4.8
2004-11-19;26.7;1.5;21.9;10.1;69.9;0.0;4.4
2004-11-20;29.3;1.6;22.4;10.4;71.1;0.0;4.7
2004-11-21;30.3;1.7;25.2;9.6;62.7;0.0;5.3
2004-11-22;30.5;1.4;29.0;11.9;62.8;0.0;5.8
2004-11-23;26.9;1.5;32.3;15.9;62.4;0.0;5.8
2004-11-24;11.3;1.4;27.7;19.3;77.8;0.1;2.9
2004-11-25;15.6;1.2;27.6;19.2;80.3;1.7;3.4
2004-11-26;19.2;2.1;26.9;16.1;77.1;0.0;4.1
2004-11-27;17.3;1.5;25.8;15.5;76.2;0.0;3.6
2004-11-28;22.0;1.8;28.1;16.2;74.5;0.0;4.6
2004-11-29;26.0;1.7;26.9;14.8;72.4;0.0;5.0
2004-11-30;28.7;1.8;28.2;15.2;66.8;0.0;5.6
2004-12-01;30.8;2.1;30.8;13.6;66.5;0.0;6.3
2004-12-02;28.3;1.7;33.0;17.5;64.8;0.0;6.3
2004-12-03;27.6;2.7;33.6;18.8;57.2;0.0;7.0
2004-12-04;17.1;1.6;28.8;18.9;72.9;6.8;4.0
2004-12-05;29.9;1.6;31.6;15.5;65.6;0.0;6.1
2004-12-06;11.0;1.0;27.5;24.4;81.4;41.7;2.7
2004-12-07;10.5;1.9;24.5;19.2;85.9;0.0;2.4
2004-12-08;14.1;1.9;26.7;18.3;82.6;1.0;3.2
2004-12-09;26.9;2.2;26.0;14.9;69.1;0.1;5.2
2004-12-10;27.7;2.1;25.5;12.8;65.8;0.0;5.3
2004-12-11;26.6;2.2;25.8;12.0;66.2;0.0;5.2
2004-12-12;31.3;1.5;29.1;13.0;66.7;0.0;5.9
2004-12-13;29.4;0.9;30.1;15.4;60.8;0.0;5.7
2004-12-14;31.2;1.4;30.6;17.0;58.7;0.0;6.4
2004-12-15;26.5;1.9;34.3;17.3;62.1;0.0;6.3
2004-12-16;19.2;1.7;28.2;17.2;72.8;2.9;4.3
2004-12-17;30.0;2.3;26.9;12.0;60.4;0.0;5.9
2004-12-18;30.3;1.4;32.8;13.7;61.1;0.0;6.3
2004-12-19;12.7;1.2;25.8;17.5;82.1;13.6;2.8
2004-12-20;23.8;2.2;26.6;17.5;72.6;13.3;4.9
2004-12-21;24.9;3.2;25.0;11.8;57.3;0.0;5.5
2004-12-22;30.3;2.9;25.5;11.3;60.5;0.0;5.9
2004-12-23;28.6;1.7;27.6;12.5;67.2;0.0;5.4
2004-12-24;27.8;1.7;29.1;15.2;66.5;0.0;5.6
2004-12-25;29.4;2.4;27.3;15.6;62.1;5.2;6.0
2004-12-26;28.2;2.0;26.9;13.6;61.7;0.0;5.6
2004-12-27;29.7;1.2;27.4;15.4;63.1;0.0;5.6
2004-12-28;30.2;1.2;30.3;15.9;62.3;0.0;5.9
2004-12-29;17.4;1.3;31.2;17.2;64.8;0.0;4.3
2004-12-30;28.5;1.5;32.0;18.8;65.7;0.0;6.1
2004-12-31;31.5;1.6;32.7;17.5;60.7;0.0;6.7
2005-01-01;26.7;1.9;32.4;17.8;62.2;0.0;6.1
2005-01-02;23.3;1.6;32.8;18.6;66.9;0.0;5.4
2005-01-03;20.5;1.9;31.9;19.8;74.4;0.3;4.8
2005-01-04;28.2;1.4;34.1;18.6;69.6;1.2;6.2
2005-01-05;29.8;1.4;35.2;20.7;62.5;0.0;6.7
2005-01-06;30.6;1.6;36.3;20.3;59.5;0.0;7.1
2005-01-07;31.2;1.4;37.0;21.0;54.8;0.0;7.3
2005-01-08;21.0;1.4;36.8;21.3;61.6;0.0;5.5
2005-01-09;15.8;1.5;30.9;21.6;73.8;18.7;3.9
2005-01-10;22.9;2.3;32.1;20.8;73.8;1.5;5.4
2005-01-11;26.5;2.0;32.0;19.0;67.1;0.0;5.9
2005-01-12;30.1;1.3;35.2;18.5;62.2;0.0;6.6
2005-01-13;28.9;1.3;36.0;20.7;57.3;0.0;6.6
2005-01-14;25.8;1.7;36.2;19.5;60.4;5.3;6.4
2005-01-15;13.4;1.5;29.0;19.0;73.5;18.9;3.4
2005-01-16;31.1;1.4;28.5;15.2;60.4;0.0;5.9
2005-01-17;31.0;1.1;30.9;16.3;55.2;0.0;6.1
2005-01-18;28.8;1.4;33.7;17.5;55.6;0.0;6.3
2005-01-19;29.9;2.1;33.0;15.9;61.0;0.0;6.7
2005-01-20;29.7;2.1;28.3;18.4;53.9;0.0;6.4
2005-01-21;30.9;1.5;29.0;12.2;52.1;0.0;6.0
2005-01-22;29.9;1.3;35.0;15.0;54.4;0.0;6.5
2005-01-23;29.4;1.3;35.6;20.1;52.8;0.0;6.7
2005-01-24;22.1;1.7;35.0;19.8;66.2;0.7;5.5
2005-01-25;30.6;3.1;27.2;14.2;47.2;17.5;6.8
2005-01-26;29.4;1.3;28.9;12.1;55.6;0.0;5.6
2005-01-27;25.6;1.3;31.0;13.7;56.4;0.0;5.4
2005-01-28;25.6;1.2;33.2;17.7;64.8;0.0;5.5
2005-01-29;27.2;1.9;33.8;19.4;64.9;0.0;6.3
2005-01-30;9.7;2.3;28.3;21.5;74.4;0.0;3.1
2005-01-31;9.9;2.5;28.5;18.8;82.3;0.1;2.8
2005-02-01;17.3;2.9;22.8;14.1;73.9;13.0;3.7
2005-02-02;15.0;2.4;22.2;12.5;71.4;0.0;3.3
2005-02-03;17.1;1.7;24.0;13.9;78.3;3.6;3.4
2005-02-04;23.6;1.7;29.0;14.7;72.1;1.1;4.8
2005-02-05;26.1;1.4;31.6;16.9;71.9;0.0;5.4
2005-02-06;23.0;1.3;33.2;19.5;70.0;0.0;5.1
2005-02-07;14.8;1.8;32.0;21.0;61.6;0.0;4.3
2005-02-08;12.4;1.5;26.6;19.6;69.4;0.0;3.2
2005-02-09;12.7;1.5;26.9;21.0;78.1;0.1;3.0
2005-02-10;27.0;2.0;32.5;20.3;70.6;0.6;5.9
2005-02-11;20.0;1.9;29.6;18.5;71.8;0.0;4.5
2005-02-12;19.1;2.0;28.3;17.5;77.1;0.0;4.1
2005-02-13;23.5;2.1;31.0;18.3;73.0;0.0;5.1
2005-02-14;23.5;2.2;30.0;18.0;69.7;0.0;5.2
2005-02-15;28.4;2.1;29.1;13.9;60.8;0.0;5.8
2005-02-16;25.5;1.6;30.7;14.3;64.6;0.0;5.3
2005-02-17;25.9;1.5;32.4;17.1;62.0;0.0;5.6
2005-02-18;26.0;1.7;32.0;16.7;66.1;0.0;5.6
2005-02-19;26.1;1.8;34.0;18.5;65.3;0.0;5.9
2005-02-20;23.4;1.8;33.8;19.8;67.5;0.0;5.5
2005-02-21;21.0;1.6;33.0;18.9;65.3;0.0;5.0
2005-02-22;22.5;1.7;34.0;18.9;63.8;0.0;5.4
2005-02-23;22.9;1.2;33.5;19.5;58.5;0.0;5.2
2005-02-24;13.1;1.1;33.5;22.1;58.8;0.0;3.7
2005-02-25;9.3;1.1;28.2;20.8;76.7;0.1;2.5
2005-02-26;23.0;1.2;32.2;18.5;75.1;2.6;4.8
2005-02-27;16.9;0.8;33.8;17.8;61.9;0.2;3.9
2005-02-28;25.8;1.5;32.9;17.3;60.1;0.0;5.6
2005-03-01;26.2;2.6;27.7;10.2;58.1;0.0;5.5
2005-03-02;24.5;1.9;27.9;11.6;54.6;0.0;5.1
2005-03-03;26.2;1.9;29.6;12.2;56.4;0.0;5.4
2005-03-04;23.0;1.7;32.6;14.6;63.4;0.0;5.1
2005-03-05;24.6;1.5;36.1;18.2;56.5;0.0;5.8
2005-03-06;24.1;1.7;36.8;19.0;45.9;0.0;6.2
2005-03-07;24.9;2.0;36.8;20.7;41.5;0.0;6.8
2005-03-08;17.1;1.9;33.9;20.8;60.7;0.0;4.8
2005-03-09;21.4;2.1;29.8;16.2;58.5;0.9;5.0
2005-03-10;25.1;1.7;33.2;15.5;48.6;0.0;5.8
2005-03-11;25.2;1.5;36.3;18.5;51.6;0.0;5.9
2005-03-12;8.8;2.4;27.9;16.3;70.1;0.0;3.1
2005-03-13;7.3;2.5;20.2;15.7;92.1;26.0;1.5
2005-03-14;15.7;2.7;26.6;16.0;80.9;13.0;3.3
2005-03-15;14.5;1.8;26.7;17.0;82.3;0.6;3.0
2005-03-16;13.8;1.2;27.2;19.5;78.4;0.0;3.0
2005-03-17;20.1;1.1;31.3;18.8;74.8;0.0;4.1
2005-03-18;22.8;1.5;31.2;21.2;63.4;0.0;4.9
2005-03-19;23.7;1.6;26.1;12.4;58.9;0.0;4.4
2005-03-20;20.8;1.4;32.2;15.1;59.3;0.0;4.5
2005-03-21;20.7;2.3;32.7;17.4;73.2;1.8;4.7
2005-03-22;6.6;2.6;19.7;13.0;90.3;6.3;1.5
2005-03-23;8.5;2.1;20.6;13.3;85.1;2.1;1.9
2005-03-24;18.5;1.8;25.8;14.1;75.0;0.0;3.5
2005-03-25;22.4;1.6;27.6;13.2;71.7;0.1;4.1
2005-03-26;20.8;1.4;30.4;16.1;70.4;0.0;4.1
2005-03-27;18.0;1.5;32.2;18.1;67.6;0.0;4.1
2005-03-28;13.4;1.2;31.1;19.6;64.6;0.0;3.3
2005-03-29;6.2;1.4;26.3;18.7;86.6;3.9;1.7
2005-03-30;14.3;2.3;23.6;15.1;81.8;17.3;2.7
2005-03-31;6.6;2.4;20.0;15.5;92.2;3.9;1.4
2005-04-01;7.3;1.6;22.3;17.1;92.6;40.8;1.5
2005-04-02;7.0;0.9;21.3;17.4;92.8;34.7;1.4
2005-04-03;18.2;1.5;21.9;11.0;74.7;0.7;2.9
2005-04-04;21.4;1.4;21.6;8.6;66.4;0.0;3.2
2005-04-05;18.6;1.6;26.2;9.4;73.6;0.0;3.3
2005-04-06;8.1;1.4;28.8;19.9;88.2;7.0;1.9
2005-04-07;19.8;3.3;33.1;20.9;73.3;2.8;4.9
2005-04-08;11.3;1.5;22.0;14.9;85.0;35.4;2.1
2005-04-09;8.7;2.6;24.2;14.1;86.2;0.0;2.0
2005-04-10;6.3;1.4;23.5;20.7;84.9;6.2;1.6
2005-04-11;8.2;2.0;30.6;18.4;86.3;3.1;2.2
2005-04-12;5.3;2.8;17.6;15.3;90.6;21.9;1.2
2005-04-13;4.9;1.7;19.9;12.9;90.5;5.8;1.2
2005-04-14;8.3;2.6;21.4;16.1;88.1;10.3;1.7
2005-04-15;7.3;1.5;21.2;14.9;87.1;0.8;1.5
2005-04-16;15.5;0.9;23.5;16.7;77.8;0.0;2.5
2005-04-17;15.1;0.8;24.2;12.8;75.4;0.0;2.4
2005-04-18;13.7;0.9;25.0;15.7;78.0;0.0;2.4
2005-04-19;5.7;1.1;20.5;15.8;87.2;0.0;1.3
2005-04-20;6.9;1.3;17.9;14.4;91.0;1.6;1.3
2005-04-21;10.1;0.8;19.8;12.9;87.6;0.0;1.6
2005-04-22;15.9;0.9;25.2;11.8;80.7;0.0;2.4
2005-04-23;15.7;1.0;26.6;13.8;72.6;0.0;2.7
2005-04-24;6.3;1.7;19.6;11.9;85.8;0.2;1.4
2005-04-25;13.9;3.4;15.0;4.6;74.8;1.4;2.1
2005-04-26;15.3;2.2;18.1;6.2;76.8;0.0;2.2
2005-04-27;13.2;1.7;19.6;7.4;72.5;0.0;2.2
2005-04-28;14.2;1.2;21.2;8.8;77.4;0.0;2.1
2005-04-29;9.6;1.1;21.5;12.2;85.1;0.0;1.6
2005-04-30;15.5;1.2;21.9;11.2;77.1;0.4;2.2
2005-05-01;15.1;1.0;22.6;10.6;71.8;0.0;2.2
2005-05-02;15.8;1.4;24.8;11.1;75.3;0.0;2.5
2005-05-03;15.9;1.6;25.1;12.3;72.2;0.0;2.7
2005-05-04;14.8;2.0;26.5;12.8;72.0;0.0;2.9
2005-05-05;7.4;1.6;21.7;17.1;85.9;4.6;1.5
2005-05-06;3.9;1.7;19.1;13.9;94.4;25.7;0.9
2005-05-07;6.7;2.6;16.5;11.8;85.5;44.8;1.3
2005-05-08;6.2;2.0;18.1;11.2;84.7;0.1;1.3
2005-05-09;4.3;1.4;19.1;16.3;93.9;5.8;0.9
2005-05-10;10.5;1.1;25.1;17.8;87.9;11.0;1.8
2005-05-11;9.1;1.1;22.1;15.6;84.2;11.4;1.6
2005-05-12;5.8;1.6;23.1;13.9;91.2;3.9;1.2
2005-05-13;6.9;2.0;23.6;18.9;75.6;0.0;1.9
2005-05-14;5.5;1.3;24.0;15.5;90.0;12.0;1.2
2005-05-15;5.7;1.1;23.0;17.8;90.6;18.7;1.2
2005-05-16;6.1;1.6;19.6;13.9;94.7;15.7;1.0
2005-05-17;5.3;0.8;16.3;12.8;93.7;2.6;0.9
2005-05-18;5.2;0.8;19.4;15.9;97.0;0.6;0.9
2005-05-19;10.2;0.8;22.0;16.9;87.9;0.0;1.5
2005-05-20;5.5;0.9;17.0;12.6;92.4;0.0;0.9
2005-05-21;13.8;1.8;15.6;3.0;65.8;0.8;1.8
2005-05-22;14.1;0.9;18.1;3.9;66.6;0.0;1.6
2005-05-23;9.0;0.9;15.7;6.9;71.5;2.2;1.3
2005-05-24;11.0;1.3;18.9;8.5;83.5;0.6;1.4
2005-05-25;10.9;1.2;15.1;6.7;84.8;0.0;1.2
2005-05-26;11.2;1.2;16.5;6.1;84.0;0.1;1.3
2005-05-27;11.5;1.3;20.0;6.9;79.4;0.1;1.5
2005-05-28;12.5;1.8;23.5;11.1;77.6;0.0;2.0
2005-05-29;11.3;2.3;25.9;13.1;72.2;0.0;2.5
2005-05-30;4.4;2.3;20.7;13.4;81.6;15.6;1.4
2005-05-31;6.3;1.5;20.6;11.4;90.0;0.0;1.1
2005-06-01;11.1;1.4;25.3;14.2;85.4;0.1;1.7
2005-06-02;12.4;2.5;25.1;16.8;79.1;0.1;2.3
2005-06-03;8.8;2.2;25.6;17.8;77.1;0.1;2.1
2005-06-04;5.6;2.1;24.8;18.4;80.6;0.0;1.7
2005-06-05;5.4;1.7;21.5;17.8;85.5;0.0;1.3
2005-06-06;8.3;1.3;25.1;17.7;86.2;14.9;1.5
2005-06-07;12.3;2.0;25.0;15.5;78.3;0.1;2.1
2005-06-08;10.6;1.9;24.9;16.2;78.9;0.1;1.9
2005-06-09;7.6;1.3;22.3;14.9;90.3;0.2;1.2
2005-06-10;6.8;1.5;23.8;15.7;87.1;0.0;1.3
2005-06-11;4.7;1.6;20.0;18.1;86.6;0.5;1.1
2005-06-12;4.7;1.2;18.9;14.7;91.4;19.3;0.9
2005-06-13;4.1;1.1;18.8;15.2;95.1;29.3;0.8
2005-06-14;4.6;1.3;15.2;11.3;94.6;15.1;0.7
2005-06-15;4.6;1.2;17.7;12.9;95.5;0.0;0.8
2005-06-16;4.7;0.9;18.2;17.0;93.2;1.6;0.8
2005-06-17;4.4;0.8;17.9;16.0;95.1;0.3;0.8
2005-06-18;4.9;0.8;18.7;13.9;91.2;2.2;0.9
2005-06-19;7.4;1.0;16.8;10.2;87.5;0.4;1.0
2005-06-20;11.3;1.2;12.6;4.9;80.5;0.0;1.1
2005-06-21;12.4;1.6;10.0;1.8;82.5;0.0;1.0
2005-06-22;10.5;1.5;15.6;1.6;87.8;0.3;1.1
2005-06-23;8.4;1.0;16.2;3.2;88.8;0.2;1.0
2005-06-24;6.2;1.0;11.9;5.3;93.6;0.8;0.7
2005-06-25;6.1;1.1;14.4;9.4;94.6;0.2;0.8
2005-06-26;4.0;1.2;15.2;12.5;95.4;25.3;0.7
2005-06-27;6.0;2.2;19.9;14.8;83.4;2.4;1.4
2005-06-28;5.3;1.6;19.9;14.4;84.9;0.0;1.2
2005-06-29;4.2;1.0;20.4;14.9;90.9;0.0;0.9
2005-06-30;7.5;0.7;20.3;16.1;91.9;0.0;1.1
2005-07-01;10.0;1.9;26.0;14.6;85.8;0.1;1.7
2005-07-02;12.0;2.8;25.8;19.2;79.9;0.0;2.3
2005-07-03;7.6;1.8;24.3;17.6;82.9;0.0;1.6
2005-07-04;6.7;3.5;18.0;9.4;83.4;15.7;1.5
2005-07-05;12.2;2.1;9.9;1.3;80.8;0.0;1.1
2005-07-06;12.5;1.7;10.1;1.4;78.3;0.1;1.1
2005-07-07;10.0;1.6;14.8;2.8;85.4;0.0;1.1
2005-07-08;11.9;1.5;16.3;5.9;80.8;0.1;1.3
2005-07-09;10.9;1.3;17.8;7.3;82.4;0.0;1.3
2005-07-10;12.2;1.4;19.2;8.7;80.8;0.3;1.5
2005-07-11;11.5;1.2;21.5;11.9;78.4;0.1;1.6
2005-07-12;12.7;1.4;20.0;9.2;80.3;0.0;1.6
2005-07-13;10.4;1.9;23.5;11.3;75.1;0.0;2.0
2005-07-14;7.9;1.7;24.5;14.6;74.8;0.0;1.9
2005-07-15;4.9;1.7;18.4;14.3;87.1;1.7;1.1
2005-07-16;3.6;1.5;16.0;9.6;93.6;11.4;0.8
2005-07-17;11.1;1.7;11.4;5.5;86.5;10.0;1.1
